NO,source_id,source_name,source_url,description_mode,license_id,rights_holder,attribution_text,evidence_url,verified_at,rights_status,similarity_check,privacy_mode
WEB51fba8570f,src_61577befd763edc2,はままつフラワーパーク,https://e-flowerpark.com/news/event/43666/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcc372badd5,src_61577befd763edc2,はままつフラワーパーク,https://e-flowerpark.com/news/event/43707/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3ab69c2089,src_61577befd763edc2,はままつフラワーパーク,https://e-flowerpark.com/news/event/43699/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7b13266513,src_2744ffca601ed4ac,浜松市楽器博物館 イベント,https://www.gakkihaku.jp/event/20260809/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6d2a9d7174,src_2744ffca601ed4ac,浜松市楽器博物館 イベント,https://www.gakkihaku.jp/event/20261031/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2bfa5e80cd,src_a5e8db1ada379034,はままつフルーツパーク時之栖 イベント,https://hamamatsu-fp.co.jp/eventinfo/detail/245,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe326741fd5,src_fc6af125c8caee8e,浜松市動物園 イベント,https://www.hamazoo.net/event.php,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8c3b7878d0,src_fc6af125c8caee8e,浜松市動物園 イベント,https://www.hamazoo.net/event.php,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf52541255d,src_fc6af125c8caee8e,浜松市動物園 イベント,https://www.hamazoo.net/event.php,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB19a7fded8c,src_fc6af125c8caee8e,浜松市動物園 イベント,https://www.hamazoo.net/event.php,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa3b63db1d2,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/43012/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2e632d5755,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/43016/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7f16b8708f,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/43114/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB29c3b1797e,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/43014/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3a36f074ae,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/42931/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB054bda2d9c,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/43235/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc2f137e5a2,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/43242/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8478658728,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/42999/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7427732181,src_1fd7ed130ddbf3f6,浜松市科学館 mirai-ra イベント,https://www.mirai-ra.jp/event/41962/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB74d0345a8b,src_df79a213fea81da0,鴨江アートセンター イベント,https://kamoeartcenter.org/events/20260802%e2%80%900809/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB036fa934f6,src_df79a213fea81da0,鴨江アートセンター イベント,https://kamoeartcenter.org/events/20260726-air/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1e024ae327,src_df79a213fea81da0,鴨江アートセンター イベント,https://kamoeartcenter.org/events/20260725-ryo/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbb3d85a599,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e6%a5%bd%e3%81%97%e3%81%84%e3%83%80%e3%83%b3%e3%82%b9%e9%81%8b%e5%8b%95%e3%82%92%e3%81%a8%e3%81%8a%e3%81%97%e3%81%a6%e3%80%81%e4%bd%93%e5%8a%9b%e3%81%a8%e9%9f%b3%e6%a5%bd%e3%82%bb%e3%83%b3%e3%82%b9-4.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa7d49e3860,src_80362b02f67130f0,中央図書館 イベント,https://www.lib-city-hamamatsu.jp/access/chuo/event/event_candle_2026summer.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4d7fb7585e,src_80362b02f67130f0,中央図書館 イベント,https://www.lib-city-hamamatsu.jp/access/chuo/event/kodomokyoudokouza_202608.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB48ed519b40,src_80362b02f67130f0,中央図書館 イベント,https://www.lib-city-hamamatsu.jp/access/chuo/event/oyako_shinbun_summer2026.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9f2888081f,src_0f9d478e75dae8d2,駅前分室 イベント,https://www.lib-city-hamamatsu.jp/access/ekimae/event/ekimae_tenji2026no14.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB719a8bca90,src_0f9d478e75dae8d2,駅前分室 イベント,https://www.lib-city-hamamatsu.jp/access/ekimae/event/ekimae_tenji2026no15.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfe19192341,src_51aad99d0546ad14,城北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/johoku/event/johoku_event26-31.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBeb61f9eafe,src_51aad99d0546ad14,城北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/johoku/event/johoku_event26-36.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1f186568ce,src_51aad99d0546ad14,城北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/johoku/event/johoku_kodomo26-37.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB654df7bedc,src_51aad99d0546ad14,城北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/johoku/event/johoku_tenji26-41.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB95443860ec,src_df9a0a12114c349d,南図書館 イベント,https://www.lib-city-hamamatsu.jp/access/minami/event/minami_ev_26102.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1c89fcf67b,src_5086c6b8a017144f,西図書館 イベント,https://www.lib-city-hamamatsu.jp/access/nisi/event/nisi_event20260809mokkan.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB72abdcefcc,src_5086c6b8a017144f,西図書館 イベント,https://www.lib-city-hamamatsu.jp/access/nisi/event/nisi_event20260617.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5bed8af7f9,src_5086c6b8a017144f,西図書館 イベント,https://www.lib-city-hamamatsu.jp/access/nisi/event/nisi_tenji20260620.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbc93434cc5,src_c2b5027dc5215989,北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kita/event/kita_hon_event_2026_no02_mane-k.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB24cb596940,src_c2b5027dc5215989,北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kita/event/kita_event_2026_no17_kodomotosy.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB92e10d3c3b,src_c2b5027dc5215989,北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kita/event/kita_adult_tennji_2026_no15_issyoni.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8454ff9d72,src_c2b5027dc5215989,北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kita/event/kita_child_tennji_2026_no14_kotoshihananiniatsukunaru.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1da48b6572,src_c2b5027dc5215989,北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kita/event/kita_jisyu_tenji_2026_no12_eshikaru.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB80aa6efea5,src_c2b5027dc5215989,北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kita/event/kita_news_202607.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB89e226ccd9,src_d0c3b38694056758,積志図書館 イベント,https://www.lib-city-hamamatsu.jp/access/sekisi/event/sekisi-tosyokanintaiken2026.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe6143fc115,src_d0c3b38694056758,積志図書館 イベント,https://www.lib-city-hamamatsu.jp/access/sekisi/event/sekisi-natuyasumikousakuka2026.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1dd60d3815,src_d0c3b38694056758,積志図書館 イベント,https://www.lib-city-hamamatsu.jp/access/sekisi/event/sekisi-jidoutenji202607.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe4a1ca095b,src_d0c3b38694056758,積志図書館 イベント,https://www.lib-city-hamamatsu.jp/access/sekisi/event/sekisi_ippantenji202607.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa337ef9727,src_d0c3b38694056758,積志図書館 イベント,https://www.lib-city-hamamatsu.jp/access/sekisi/event/sekisi_tosyokandayori202607.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7803ec1c03,src_619383ee6a909f2b,東図書館 イベント,https://www.lib-city-hamamatsu.jp/access/higasi/event/higasi_event_teibo20260806.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa03baff098,src_619383ee6a909f2b,東図書館 イベント,https://www.lib-city-hamamatsu.jp/access/higasi/event/higasi-event_20260801.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa530a701f5,src_619383ee6a909f2b,東図書館 イベント,https://www.lib-city-hamamatsu.jp/access/higasi/event/higasi-teiji20260627_1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5ec1e375d3,src_45611c1d9e426b7d,流通元町図書館 イベント,https://www.lib-city-hamamatsu.jp/access/ryuutuu/event/ryuutuu_event_20260702-1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBad2ae4eef8,src_45611c1d9e426b7d,流通元町図書館 イベント,https://www.lib-city-hamamatsu.jp/access/ryuutuu/event/ryuutuu_tenji_20260628-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2881a926be,src_45611c1d9e426b7d,流通元町図書館 イベント,https://www.lib-city-hamamatsu.jp/access/ryuutuu/event/ryuutuu_tenji_20260619-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9bc7639efb,src_45611c1d9e426b7d,流通元町図書館 イベント,https://www.lib-city-hamamatsu.jp/access/ryuutuu/event/ryuutuu_tenji_20260708-1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB387383b334,src_3fdf5aaa3b063483,舞阪図書館 イベント,https://www.lib-city-hamamatsu.jp/access/maisaka/event/maisaka-kiz-event-20260618.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa877f08f93,src_3fdf5aaa3b063483,舞阪図書館 イベント,https://www.lib-city-hamamatsu.jp/access/maisaka/event/maisaka-tenji-20260702-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB79a482936e,src_3fdf5aaa3b063483,舞阪図書館 イベント,https://www.lib-city-hamamatsu.jp/access/maisaka/event/maisaka-tenji-20260702-1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd09fb68fc1,src_3fdf5aaa3b063483,舞阪図書館 イベント,https://www.lib-city-hamamatsu.jp/access/maisaka/event/maisaka-info-20260613.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB19f4f58010,src_3fdf5aaa3b063483,舞阪図書館 イベント,https://www.lib-city-hamamatsu.jp/access/maisaka/event/maisaka-info-20260519.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb5044fb1b1,src_8785aa0df9db22fc,雄踏図書館 イベント,https://www.lib-city-hamamatsu.jp/access/yuutou/event/yuutou_event20260710.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1de1ddb44d,src_8785aa0df9db22fc,雄踏図書館 イベント,https://www.lib-city-hamamatsu.jp/access/yuutou/event/yuutou_tenji20260704_4.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB46ddd4f84a,src_8785aa0df9db22fc,雄踏図書館 イベント,https://www.lib-city-hamamatsu.jp/access/yuutou/event/yuutou_tenji20260704_3.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd553c23acf,src_8785aa0df9db22fc,雄踏図書館 イベント,https://www.lib-city-hamamatsu.jp/access/yuutou/event/yuutou_tenji20260704_2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4297da18f6,src_ba64b18ebb6d12db,可新図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kasinn/event/kasin-event-poster2026-08-1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9f6e362d81,src_ba64b18ebb6d12db,可新図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kasinn/event/kasinn_tenji_jidou_2026-07.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2006a18849,src_ba64b18ebb6d12db,可新図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kasinn/event/kasinn_tenji_ippan_2026-07.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcda0132b89,src_ba64b18ebb6d12db,可新図書館 イベント,https://www.lib-city-hamamatsu.jp/access/kasinn/event/kasinn_kanndayori2026-07.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd747bd9183,src_2a28d32582c9e45d,都田図書館 イベント,https://www.lib-city-hamamatsu.jp/access/miyakoda/event/202607miyakoda-hon-kou1-event.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb2c06ba4df,src_2a28d32582c9e45d,都田図書館 イベント,https://www.lib-city-hamamatsu.jp/access/miyakoda/event/202607miyakoda16-event-jido.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB67d13b019c,src_2a28d32582c9e45d,都田図書館 イベント,https://www.lib-city-hamamatsu.jp/access/miyakoda/event/202607miyakoda23-tenji-ippan.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc525f283b2,src_2a28d32582c9e45d,都田図書館 イベント,https://www.lib-city-hamamatsu.jp/access/miyakoda/event/202607miyakoda10-tosyokandayori.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc120a0cd9e,src_17edfdb8f443810f,細江図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hosoe/event/hosoe_event2026062702.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB64ec6cb493,src_17edfdb8f443810f,細江図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hosoe/event/hosoe_tenji20260520.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcca1cd2883,src_1c02025d686b3fe6,引佐図書館 イベント,https://www.lib-city-hamamatsu.jp/access/inasa/event/inasa_tenji20260604.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB595f3af2f5,src_762a3ebe150485d7,三ヶ日図書館 イベント,https://www.lib-city-hamamatsu.jp/access/mikkabi/event/mikkabi_kirari_r8_26-28.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9a52b5aa3d,src_762a3ebe150485d7,三ヶ日図書館 イベント,https://www.lib-city-hamamatsu.jp/access/mikkabi/event/mikkabi_r8_no24.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBae18bb4bfd,src_762a3ebe150485d7,三ヶ日図書館 イベント,https://www.lib-city-hamamatsu.jp/access/mikkabi/event/mikkabi_r8_no36.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9d52da87db,src_762a3ebe150485d7,三ヶ日図書館 イベント,https://www.lib-city-hamamatsu.jp/access/mikkabi/event/mikkabi_r8_no37.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7f9e8aba3c,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-event20260718_3.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB873874d3e0,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-event20260616-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9c8e04c96e,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-event20260718-1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1ea30c7fd8,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-event20260718_2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbd119d6aaa,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-event20260625_1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfd6ecccdb7,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-tenji20260519-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB40b7c2c2f6,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-tenji20260616-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf3670d0934,src_1bdd781674c765e2,浜北図書館 イベント,https://www.lib-city-hamamatsu.jp/access/hamakita/event/hamakita-osirase20260603-1.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBdc22b8be50,src_371dd25a58f8049f,浜松市博物館・旧高山家住宅 催事,https://www.city.hamamatsu.shizuoka.jp/hamahaku/26kikakutaikenn/taikennkoza.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBdfd3883fb7,src_d61af6e402586057,浜松市天文台 イベント,https://www.city.hamamatsu.shizuoka.jp/s-kumin/hao/event-doyou.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6e6c0f43e4,src_d61af6e402586057,浜松市天文台 イベント,https://www.city.hamamatsu.shizuoka.jp/s-kumin/hao/stsarweek.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd2abd2f35d,src_d61af6e402586057,浜松市天文台 イベント,https://www.city.hamamatsu.shizuoka.jp/s-kumin/hao/stsarweek.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe74e5bc12d,src_40245408cfe048f9,佐鳴湖公園 イベント,https://sanaruko.hama-park.jp/archives/406,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB352eea0c42,src_40245408cfe048f9,佐鳴湖公園 イベント,https://sanaruko.hama-park.jp/archives/404,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf8aa9d2a30,src_40245408cfe048f9,佐鳴湖公園 イベント,https://sanaruko.hama-park.jp/archives/392,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe1f12f73ca,src_f872bb67e10c3a66,木下惠介記念館 イベント,https://keisukemuseum.org/2026/05/17/2026-7-19/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB672f8fe82d,src_f872bb67e10c3a66,木下惠介記念館 イベント,https://keisukemuseum.org/2026/04/19/2026-6-21/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB656d0fc64b,src_f872bb67e10c3a66,木下惠介記念館 イベント,https://keisukemuseum.org/2026/06/22/2026-07-05%ef%bc%88%e6%97%a5%ef%bc%89%e4%b8%8a%e6%98%a0%e4%bc%9a%e3%80%8e%e4%ba%8c%e4%ba%ba%e3%81%ae%e7%a5%96%e7%88%b6%e3%80%81%e4%ba%8c%e5%8d%81%e5%b9%b4%e3%81%ae%e5%af%be%e8%a9%b1%e3%80%8f%e2%80%95/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB78f0caeafe,src_f30b4ef91140a97e,サーラ音楽ホール イベント,https://www.hcf.or.jp/facilities/music-hall/event/detail/?id=31079,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe0cbd2cdb0,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30949,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa06e39e76c,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31183,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBae95cd2c9b,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31069,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5995b2a412,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31171,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB371b8ad1ff,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30516,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBdd8ac7b910,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31190,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB34af1632d8,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31111,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcfca3bf22e,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31172,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcb9b3489ea,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31021,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB22da97f4cd,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30779,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB35091ec20c,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31194,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBec9be22fa2,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31024,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1a18f9bddd,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31068,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB28a2894039,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31231,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB11ad2a10b8,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31182,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2e60e78f33,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30785,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa6acd4036e,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31062,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB180664760c,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31089,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB34511aa69a,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30575,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcf76e179f9,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31269,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7c809e1f30,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30915,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe0a4b464be,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31073,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe4e69b3da6,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30581,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3db128cdf5,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30586,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB786f7ecde0,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31090,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB42ed806db7,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31232,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB163ee7c7e3,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31260,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa2eaa86666,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=30953,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd37b591c21,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31025,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe667fdc8cf,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31296,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB10a6a6e758,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31193,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB43fac49f55,src_90563b02f75632f6,クリエート浜松 イベント,https://www.hcf.or.jp/facilities/create/event/detail.php?id=31186,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB628e888d4d,src_456b07e6665f63e6,浜松市浜北文化センター イベント,https://www.hcf.or.jp/facilities/hkb/calendar/?ym=202607,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd23278af55,src_456b07e6665f63e6,浜松市浜北文化センター イベント,https://www.hcf.or.jp/facilities/hkb/calendar/?ym=202607,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB475b24d8f0,src_456b07e6665f63e6,浜松市浜北文化センター イベント,https://www.hcf.or.jp/facilities/hkb/calendar/?ym=202607,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
